user_id,website,answers,insights,market,obm,opd,ors_private,ors_public,PIOS,MMOS
9973,yes,,,,yes,,,,,
9974,yes,yes,yes,yes,,,,,yes,yes
9975,,yes,yes,yes,,,,,,
9977,yes,yes,yes,yes,yes,,yes,yes,yes,yes
9978,,yes,yes,yes,,,,,,
9980,,yes,,yes,,,,,,
9982,,yes,yes,yes,,,,,,
9983,,yes,yes,yes,,,,,,
9987,yes,yes,yes,yes,,,,,yes,yes
9988,yes,yes,yes,yes,,,,,yes,yes
9993,yes,yes,yes,yes,,yes,,,yes,yes
9995,yes,yes,yes,yes,,yes,,,yes,yes
9996,yes,yes,yes,yes,,,yes,yes,,
9999,,yes,yes,yes,,,,,,
10001,yes,yes,yes,yes,yes,,yes,,yes,yes
10005,,yes,yes,yes,,,,,,
10009,yes,yes,yes,yes,,,,,,
10012,,yes,yes,yes,,,,,,
10013,yes,yes,,yes,,,,,yes,yes
10014,,yes,yes,yes,,,,,,
10017,,yes,yes,yes,,,,,,
10020,,yes,yes,yes,,,,,,
10021,,yes,yes,yes,,,,,,
10025,yes,yes,yes,yes,,,,,,
10026,yes,yes,yes,yes,,yes,,,,
10027,yes,yes,yes,yes,yes,,yes,,yes,yes
10029,yes,yes,yes,yes,,,,,yes,yes
10032,yes,yes,yes,yes,yes,yes,,,yes,yes
10033,yes,yes,yes,yes,,yes,,,yes,yes
10034,yes,yes,yes,yes,,,,,,
10036,,yes,yes,yes,,,,,,
10039,yes,yes,yes,yes,,,,,yes,yes
10042,yes,yes,yes,yes,yes,,,,,
10043,yes,yes,yes,yes,,,,,yes,yes
10045,,yes,,yes,,,,,,
10046,,yes,yes,yes,,,,,,
10048,,yes,yes,yes,,,,,,
10050,yes,,,,,,,,,
10055,,yes,yes,yes,,,,,,
10057,yes,,yes,,,,yes,yes,yes,yes
10065,,yes,yes,yes,,,,,,
10067,,yes,yes,yes,,,,,,
10069,,yes,yes,yes,,,,,,
10070,yes,yes,yes,yes,,,,,,
10071,yes,yes,yes,yes,,,,,,
10074,yes,yes,yes,yes,,,,,,
10075,yes,yes,yes,yes,yes,,yes,,yes,yes
10077,,yes,yes,yes,,,,,,
10079,yes,yes,yes,yes,,,,,,
10080,yes,,,,yes,,,,,
10081,yes,yes,yes,yes,yes,,yes,,yes,yes
10083,yes,yes,yes,yes,yes,,yes,,yes,yes
10085,yes,yes,yes,yes,yes,,yes,,,
10087,yes,yes,yes,yes,yes,,,,,
10088,yes,yes,yes,yes,,,yes,,,
10089,,yes,yes,yes,,,,,,
10091,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10092,,yes,yes,,,,,,,
10094,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10095,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10096,yes,yes,,yes,yes,,yes,,,yes
10097,yes,yes,yes,yes,,,,,,
10098,,yes,yes,yes,,,,,,
10099,yes,yes,yes,yes,yes,yes,,,,
10101,,yes,yes,yes,,,,,,
10102,,yes,yes,yes,,,,,,
10104,,yes,,,,,,,,
10105,yes,yes,yes,yes,yes,,yes,,yes,yes
10109,yes,,yes,yes,,,yes,,yes,yes
10111,yes,yes,yes,yes,,,,,,
10112,yes,yes,yes,yes,,yes,,,yes,yes
10116,yes,yes,yes,yes,,,,,yes,yes
10119,yes,yes,yes,yes,,,,,yes,yes
10120,yes,yes,yes,yes,,,,,,
10121,yes,yes,yes,yes,yes,,,,yes,yes
10124,yes,yes,yes,yes,,,,,yes,yes
10131,yes,,,,,,yes,yes,,
10133,yes,yes,yes,yes,,,,,yes,yes
10137,yes,yes,yes,yes,yes,,,,,
10138,yes,yes,yes,yes,,,,,,
10139,,yes,yes,yes,,,,,,
10141,yes,yes,yes,yes,,,,,yes,yes
10143,yes,yes,yes,yes,,,,,yes,yes
10144,,yes,yes,yes,,,,,,
10149,yes,yes,yes,yes,,,,,yes,yes
10150,,yes,yes,yes,,,,,,
10152,,yes,yes,yes,,,,,,
10153,yes,yes,yes,yes,,,,,yes,yes
10154,yes,yes,yes,yes,,,,,,
10159,,yes,yes,yes,,,,,,
10160,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10162,,yes,,yes,,,,,,
10163,yes,,,,yes,,,,,
10167,yes,yes,yes,yes,,,,,,
10168,,yes,,yes,,,,,,
10170,yes,yes,yes,yes,,,,,yes,yes
10171,yes,yes,yes,yes,,,,,yes,yes
10172,yes,yes,yes,yes,,,,,yes,yes
10174,,yes,yes,yes,,,,,,
10176,yes,,,,,,,,yes,yes
10177,yes,yes,yes,yes,yes,,,,,
10181,,yes,yes,yes,,,,,,
10183,,yes,yes,yes,,,,,,
10184,yes,yes,yes,yes,,,,,yes,yes
10191,yes,yes,,,,,,,yes,yes
10194,,yes,,yes,,,,,,
10195,yes,yes,yes,yes,yes,,yes,,,
10199,,yes,yes,yes,,,,,,
10200,yes,yes,yes,yes,,,,,,
10202,yes,,,,,,,,yes,yes
10206,,yes,yes,yes,,,,,,
10207,yes,yes,yes,yes,yes,,yes,,yes,yes
10208,yes,yes,yes,yes,,,,,,
10209,yes,yes,,yes,yes,yes,,,yes,yes
10210,,yes,yes,yes,,,,,,
10212,,yes,yes,yes,,,,,,
10213,,yes,yes,yes,,,,,,
10215,yes,yes,yes,yes,,,,,yes,yes
10217,yes,yes,yes,yes,,,,,yes,yes
10220,yes,yes,yes,yes,,,,,yes,yes
10222,yes,yes,,yes,,,,,yes,yes
10223,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10224,yes,yes,yes,yes,,,,,,
10225,,yes,yes,yes,,,,,,
10226,yes,yes,yes,yes,,yes,,,yes,yes
10227,yes,yes,yes,yes,yes,,,,,
10228,,,yes,,,,,,,
10229,yes,,,,yes,,,,,
10233,yes,yes,yes,yes,yes,,yes,,yes,yes
10234,,yes,yes,yes,,,,,,
10235,yes,yes,yes,yes,yes,,yes,,yes,yes
10237,yes,yes,yes,yes,,yes,,,yes,yes
10238,yes,yes,yes,yes,,,,,yes,yes
10239,yes,yes,yes,yes,,,,,,
10241,yes,yes,yes,yes,yes,,yes,,yes,yes
10244,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10246,yes,yes,yes,yes,,,,,yes,yes
10247,yes,yes,yes,yes,,,,,yes,yes
10248,,yes,yes,yes,,,,,,
10250,,yes,yes,yes,,,,,,
10252,yes,,,,,,,,yes,yes
10253,yes,yes,,yes,yes,,,,yes,yes
10254,yes,,,,yes,,,,,
10255,yes,,,,yes,,,,,
10257,,yes,yes,yes,,,,,,
10258,yes,yes,,yes,,,,,yes,yes
10261,yes,,,,yes,,yes,yes,yes,yes
10262,yes,yes,yes,yes,,,,,,
10264,yes,,,,,,,,yes,yes
10265,yes,yes,yes,yes,,,,,,
10266,yes,,,,yes,,,,,
10269,yes,yes,,yes,,,,,,
10271,yes,,,,,,,,,
10273,,yes,,yes,,,,,,
10274,yes,yes,yes,yes,yes,,,,yes,yes
10275,yes,yes,yes,yes,,,,,,
10277,yes,yes,yes,yes,,,,,,
10283,yes,yes,yes,yes,yes,yes,,,,yes
10284,yes,,,,,,,,yes,yes
10291,yes,yes,yes,yes,yes,,yes,yes,,
10292,yes,yes,yes,yes,,,,,yes,yes
10293,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
10294,yes,,,,yes,,,,,
10296,yes,yes,yes,yes,,,,,yes,yes
10297,yes,,,,yes,,yes,,yes,yes
10299,yes,yes,yes,yes,,,,,,
10300,yes,yes,yes,yes,yes,,yes,,yes,yes
10302,yes,,,,,,,,yes,yes
10303,yes,yes,yes,yes,,,,,,
10304,,yes,,yes,,,,,,
10305,yes,,,,,,,,yes,yes
10306,,yes,yes,yes,,,,,,
10307,yes,yes,,yes,,,,,,
10308,yes,yes,yes,yes,,,,,,
10309,yes,,yes,yes,,,,,yes,yes
10313,yes,,,,,,,,yes,yes
10314,yes,yes,yes,yes,yes,,yes,yes,,
10316,yes,,,,,,,,yes,yes
10317,yes,yes,yes,yes,,,,,yes,yes
10318,yes,,,,yes,,,,yes,yes
10319,,yes,yes,yes,,,,,,
10320,,yes,yes,yes,,,,,,
10323,yes,yes,yes,yes,yes,yes,,,yes,yes
10325,yes,yes,yes,yes,,,,,yes,yes
10326,yes,yes,yes,yes,yes,,,,yes,yes
10334,,yes,,yes,,,,,,
10335,yes,yes,yes,yes,yes,,,,,
10336,yes,yes,yes,yes,,,,,yes,yes
10338,yes,yes,yes,yes,,,,yes,yes,yes
10339,yes,yes,yes,yes,,,,,,
10343,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10344,,yes,yes,yes,,,,,,
10346,,yes,yes,yes,,,,,,
10347,yes,yes,yes,yes,yes,yes,,,yes,yes
10348,yes,,,,yes,,,,,
10349,yes,yes,yes,yes,yes,,,yes,yes,yes
10352,yes,yes,yes,yes,yes,,yes,yes,,
10356,,yes,yes,yes,,,,,,
10357,yes,yes,yes,yes,,,,,yes,yes
10363,yes,,,,,,,,,
10365,yes,yes,yes,yes,,,,,yes,yes
10366,yes,yes,yes,yes,,,,,yes,yes
10369,,yes,yes,yes,,,,,,
10370,,yes,yes,yes,,,,,,
10372,yes,,,,,,,,yes,yes
10373,yes,,,,,,,,,
10375,,yes,yes,yes,,,,,,
10377,,yes,yes,yes,,,,,,
10378,yes,,,,,,,,,
10380,yes,yes,yes,yes,,,,,yes,yes
10386,yes,,,,yes,,,,,
10391,yes,yes,yes,yes,yes,yes,,,yes,yes
10394,yes,yes,yes,yes,,,,,yes,yes
10395,yes,yes,,yes,,,,,,
10396,,yes,,yes,,,,,,
10398,yes,yes,yes,yes,,,,,yes,yes
10399,yes,yes,yes,yes,yes,,yes,,yes,yes
10401,,yes,yes,yes,,,,,,
10402,yes,,,,yes,,,,,
10406,yes,,,,,,,,yes,yes
10409,,yes,yes,yes,,,,,,
10410,yes,yes,yes,yes,,,,,,
10411,yes,,,,,yes,,,yes,yes
10412,,yes,yes,yes,,,,,,
10413,yes,yes,yes,yes,,,,,yes,yes
10416,yes,yes,yes,yes,,,,,,
10417,,yes,yes,yes,,,,,,
10419,,yes,yes,yes,,,,,,
10421,yes,yes,yes,yes,yes,,yes,yes,,
10422,yes,yes,yes,yes,,,,,yes,yes
10423,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10426,yes,,,yes,,,,,yes,yes
10430,yes,,,,,,,,,
10434,yes,yes,yes,yes,,yes,,,yes,yes
10435,,yes,yes,yes,,,,,,
10436,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
10437,yes,yes,yes,yes,,,,,yes,yes
10438,yes,yes,yes,yes,,,,,yes,yes
10439,,yes,yes,yes,,,,,,
10440,,yes,yes,yes,,,,,,
10441,yes,yes,yes,yes,,,,,yes,yes
10444,,,yes,yes,,,,,,
10447,yes,yes,yes,yes,,,,,yes,yes
10448,yes,yes,yes,yes,,,,,yes,yes
10453,,yes,yes,yes,,,,,,
10455,yes,yes,yes,yes,yes,,yes,yes,,
10463,yes,yes,yes,yes,,,,,yes,yes
10465,yes,yes,yes,yes,,,,,yes,yes
10466,yes,yes,yes,yes,,,,,yes,yes
10468,yes,yes,yes,yes,yes,yes,,,yes,yes
10469,yes,yes,yes,yes,,,,,yes,yes
10470,,yes,yes,yes,,,,,,
10471,,yes,yes,yes,,,,,,
10473,yes,yes,yes,yes,yes,,yes,,yes,yes
10475,,yes,yes,yes,,,,,,
10479,,yes,yes,yes,,,,,,
10481,,yes,yes,yes,,,,,,
10482,yes,yes,yes,yes,,,,,yes,yes
10483,yes,yes,yes,yes,,yes,,,yes,yes
10486,yes,yes,yes,yes,,,,,yes,yes
10491,yes,yes,yes,yes,,,,,yes,yes
10498,yes,yes,yes,yes,,yes,,,yes,yes
10499,yes,,yes,yes,,,,,yes,yes
10500,yes,yes,yes,yes,yes,yes,,,yes,yes
10502,,yes,yes,yes,,,,,,
10503,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10506,,yes,yes,yes,,,,,,
10507,yes,yes,yes,yes,yes,,yes,,yes,yes
10509,yes,yes,yes,yes,yes,yes,yes,,yes,yes
10511,yes,yes,yes,yes,,,,,yes,yes
10514,yes,yes,,,,,,,,
10516,yes,yes,yes,yes,,,,,,
10517,yes,,,,,,,,yes,yes
10521,,yes,yes,yes,,,,,,
10522,yes,,,,,,,,yes,yes
10524,,yes,yes,yes,,,,,,
10527,yes,yes,yes,yes,,,,,yes,yes
10528,,yes,yes,yes,,,,,,
10531,yes,yes,yes,yes,,,yes,,yes,yes
10534,yes,yes,yes,yes,,,,,,
10536,yes,,,yes,,,,,yes,yes
10544,yes,yes,yes,yes,,yes,,,yes,yes
10545,yes,yes,yes,yes,,,,,,
10546,yes,,,,,,,,yes,yes
10550,yes,yes,yes,yes,,,,,yes,yes
10551,yes,yes,yes,yes,,,,,yes,yes
10558,,yes,yes,yes,,,,,,
10559,yes,,,,,,,,yes,yes
10560,yes,yes,yes,yes,,,,,,
10561,,,yes,,,,,,,
10563,yes,,,,,,,,yes,yes
10564,yes,yes,yes,yes,yes,,,,yes,yes
10565,yes,yes,yes,yes,,,,,yes,yes
10568,,yes,yes,yes,,,,,,
10570,yes,yes,yes,yes,,,,,yes,yes
10571,yes,yes,yes,yes,yes,,,,yes,yes
10575,yes,yes,yes,yes,yes,,,,,
10576,yes,,,,,,,,,
10577,,yes,yes,yes,,,,,,
10578,yes,yes,yes,yes,,,,,,
10579,yes,yes,yes,yes,,,,,,
10580,,yes,yes,yes,,,,,,
10585,yes,yes,yes,,yes,,,,,
10586,yes,yes,yes,yes,,,,,yes,yes
10587,,yes,,yes,,,,,,
10590,yes,yes,yes,yes,,,,,,
10591,yes,yes,yes,yes,,,,,yes,yes
10595,,yes,yes,yes,,,,,,
10596,yes,yes,yes,yes,,,,,,
10597,,yes,yes,yes,,,,,,
10599,yes,,,,yes,,,,,
10600,yes,yes,yes,yes,,,,,yes,yes
10601,,yes,yes,yes,,,,,,
10604,yes,yes,yes,yes,,,,,yes,yes
10605,,yes,yes,yes,,,,,,
10608,yes,,,,,,,,,
10611,yes,yes,yes,yes,,,,,yes,yes
10612,yes,yes,yes,yes,,,,,yes,yes
10613,,yes,yes,yes,,,,,,
10615,yes,yes,yes,yes,,,,,yes,yes
10617,yes,yes,yes,yes,,,,,yes,yes
10620,yes,,,,,,,,yes,yes
10624,yes,yes,yes,yes,,,,,,
10626,,yes,yes,yes,,,,,,
10627,,yes,yes,yes,,,,,,
10628,yes,yes,,yes,yes,,,,yes,yes
10629,yes,yes,yes,yes,,,,,yes,yes
10630,yes,yes,,yes,,,,,yes,yes
10631,yes,yes,yes,yes,,yes,,,yes,yes
10632,yes,yes,yes,yes,yes,yes,,,yes,yes
10634,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10635,yes,yes,yes,yes,yes,,,,yes,yes
10637,yes,yes,yes,yes,yes,,,,yes,yes
10638,,yes,,yes,,,,,,
10639,,yes,yes,yes,,,,,,
10641,,yes,yes,yes,,,,,,
10644,yes,,,,yes,,,,,
10645,,yes,yes,yes,,,,,,
10649,yes,yes,yes,yes,,,,,yes,yes
10650,yes,,,,,,,,yes,yes
10651,yes,,,,yes,,,,yes,yes
10652,,yes,yes,yes,,,,,,
10653,yes,yes,yes,yes,,,,,yes,yes
10654,yes,yes,yes,yes,,,,,,
10659,yes,yes,yes,yes,,,,,yes,yes
10660,,yes,yes,yes,,,,,,
10661,yes,yes,yes,yes,,,,,yes,yes
10664,yes,yes,yes,yes,,,,,,
10665,yes,yes,yes,yes,,,,,yes,yes
10666,yes,yes,yes,yes,,,,,yes,yes
10669,yes,,,,yes,,,,,
10670,yes,,yes,,,,,,,
10673,yes,yes,yes,yes,yes,yes,,,yes,yes
10675,,yes,yes,yes,,,,,,
10680,yes,yes,yes,yes,,,,,,
10681,yes,yes,yes,yes,,,,,yes,yes
10683,yes,yes,yes,yes,,,,,yes,yes
10687,,yes,yes,yes,,,,,,
10688,yes,,,,,,,,yes,yes
10690,yes,,,,,,,,,
10693,,yes,yes,yes,,,,,,
10696,yes,,,,,,,,,
10698,,yes,yes,yes,,,,,,
10699,yes,yes,yes,yes,,,,,,
10700,yes,yes,yes,yes,,,,,,
10701,,yes,yes,yes,,,,,,
10702,,yes,yes,yes,,,,,,
10704,yes,,,,,,,,yes,yes
10705,yes,,,,,,,,yes,yes
10706,,yes,,,,,,,,
10708,yes,yes,yes,yes,,,,,yes,yes
10709,,yes,yes,yes,,,,,,
10710,yes,yes,yes,yes,,yes,,,yes,yes
10715,,,yes,yes,,,,,,
10716,yes,,,,,,,,yes,yes
10718,,yes,yes,yes,,,,,,
10719,,yes,yes,yes,,,,,,
10721,yes,,,,,,,,yes,yes
10723,,yes,yes,yes,,,,,,
10724,yes,yes,yes,yes,,,,,yes,yes
10729,yes,yes,yes,yes,,,,,yes,yes
10733,yes,yes,yes,yes,yes,yes,,,yes,yes
10735,yes,yes,yes,yes,yes,yes,,,yes,yes
10736,yes,yes,yes,yes,,,,,yes,yes
10737,yes,yes,yes,yes,,,,,,
10739,,yes,yes,yes,,,,,,
10741,yes,yes,yes,yes,,,,,yes,yes
10742,,yes,yes,yes,,,,,,
10744,yes,yes,yes,yes,,,,,,
10745,,yes,yes,yes,,,,,,
10749,yes,,,,,,,,,
10751,,yes,yes,yes,,,,,,
10753,,yes,yes,yes,,,,,,
10761,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10762,yes,,,,,,,,,
10763,yes,yes,yes,yes,,,,,yes,yes
10766,yes,yes,yes,yes,,,,,yes,yes
10767,yes,yes,yes,yes,,,,,yes,yes
10769,yes,,,,,,,,yes,yes
10773,yes,yes,yes,yes,,,,,,
10779,,yes,yes,yes,,,,,,
10780,,yes,yes,yes,,,,,,
10781,yes,yes,yes,yes,,,,,yes,yes
10784,yes,yes,yes,yes,,,,,yes,yes
10785,yes,yes,yes,yes,,yes,,,,
10786,yes,yes,yes,yes,,,,,yes,yes
10788,yes,yes,yes,yes,,,,,,
10789,,yes,yes,yes,,,,,,
10793,yes,yes,yes,yes,,,,,,
10796,yes,,,,yes,,,,,
10797,,yes,yes,yes,,,,,,
10805,yes,yes,yes,yes,,,,,yes,yes
10806,,yes,yes,yes,,,,,,
10807,,,,yes,,,,,,
10812,yes,,yes,,,yes,,,yes,yes
10815,,yes,yes,yes,,,,,,
10816,yes,yes,yes,yes,,,,,yes,yes
10817,yes,yes,yes,yes,,,,,yes,yes
10821,yes,yes,yes,yes,,,,,yes,yes
10826,,yes,yes,yes,,,,,,
10828,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10832,yes,yes,yes,yes,,,,,yes,yes
10834,yes,yes,yes,yes,yes,,,,yes,yes
10836,,yes,yes,yes,,,,,,
10837,,yes,yes,yes,,,,,,
10839,yes,yes,yes,yes,,,,,yes,yes
10840,yes,yes,yes,yes,,,,,yes,yes
10842,yes,,,yes,,,,,,
10843,,yes,yes,yes,,,,,,
10846,yes,,,,,,,,yes,yes
10847,yes,yes,yes,yes,,,,,,
10848,yes,yes,yes,yes,,,,,,
10851,,yes,,yes,,,,,,
10852,yes,,,,,,,,yes,yes
10854,,yes,yes,yes,,,,,,
10855,yes,yes,yes,yes,,yes,,,yes,yes
10856,yes,,,,,,,,yes,yes
10857,,yes,yes,yes,,,,,,
10859,yes,,,,yes,yes,,,yes,yes
10860,,yes,yes,yes,,,,,,
10864,yes,yes,yes,yes,,yes,,,yes,yes
10865,yes,yes,yes,yes,yes,,yes,,yes,yes
10866,yes,yes,yes,yes,,,,,yes,yes
10867,,yes,,yes,,,,,,
10872,yes,yes,yes,yes,,,,,,
10873,yes,yes,yes,yes,,,,yes,yes,yes
10874,yes,,,,,,,,yes,yes
10876,,yes,yes,yes,,,,,,
10878,yes,,,yes,yes,yes,yes,yes,yes,yes
10880,yes,yes,yes,yes,,,,,yes,yes
10881,yes,yes,yes,yes,,,,,yes,yes
10882,yes,yes,yes,yes,yes,,yes,,yes,yes
10883,yes,yes,yes,yes,,,,,yes,yes
10884,yes,yes,yes,yes,yes,,,,,
10885,,yes,yes,yes,,,,,,
10886,yes,yes,yes,yes,,,,,,
10889,yes,yes,yes,yes,yes,yes,,,yes,yes
10890,,yes,,yes,,,,,,
10898,yes,,,,yes,,,,,
10899,yes,yes,yes,yes,,,,,,
10901,yes,yes,yes,yes,yes,yes,,,yes,yes
10902,yes,yes,yes,yes,,yes,yes,yes,yes,yes
10903,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10904,yes,yes,yes,yes,,yes,,,yes,yes
10907,,yes,yes,yes,,,,,,
10909,yes,yes,yes,yes,yes,,,,yes,yes
10912,yes,yes,yes,yes,,,,,yes,yes
10913,yes,,,,,,,,yes,yes
10914,yes,yes,yes,yes,yes,yes,,,yes,yes
10917,,yes,yes,yes,,,,,,
10918,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10919,yes,yes,yes,yes,yes,,yes,,yes,yes
10920,yes,,,,,,,,yes,yes
10921,yes,yes,yes,yes,,,,,,
10922,,yes,yes,yes,,,,,,
10923,yes,,,,,,,,yes,yes
10925,yes,yes,yes,yes,,,,,,
10927,yes,yes,yes,yes,,,,,yes,yes
10931,yes,yes,yes,yes,,,,,yes,yes
10932,yes,,,,yes,,yes,yes,yes,yes
10933,yes,yes,yes,yes,yes,,,,,
10934,yes,yes,yes,yes,,,,,yes,yes
10935,yes,yes,yes,yes,,,,,yes,yes
10937,,yes,yes,yes,,,,,,
10939,yes,yes,yes,yes,yes,,,,yes,yes
10940,yes,yes,yes,yes,,,,,,
10941,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
10943,yes,yes,yes,yes,yes,,,,yes,
10945,yes,yes,yes,yes,,,,yes,yes,yes
10946,,yes,yes,yes,,,,,,
10947,yes,,,,yes,,,,,
10948,yes,,yes,yes,,,,,,
10952,yes,yes,yes,yes,,,,,,
10953,,yes,yes,yes,,,,,,
10954,yes,yes,yes,yes,,,,,,
10957,,yes,yes,yes,,,,,,
10958,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10964,yes,,,,yes,,,,,
10966,yes,yes,yes,yes,,,,,,
10969,,yes,yes,yes,,,,,,
10970,yes,yes,yes,yes,yes,yes,,,yes,yes
10971,yes,yes,yes,yes,,,,,yes,yes
10972,yes,yes,yes,yes,yes,,yes,yes,,
10973,yes,yes,,,,,,,yes,yes
10975,yes,yes,yes,yes,,,,,yes,yes
10976,,yes,yes,yes,,,,,,
10977,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10979,,yes,yes,yes,,,,,,
10981,yes,,,,yes,,,,yes,yes
10982,yes,,,,yes,yes,,,yes,yes
10983,,yes,yes,yes,,,,,,
10984,yes,yes,yes,yes,,,,,,
10986,yes,yes,yes,yes,,,,,yes,yes
10987,,yes,,yes,,,,,,
10988,yes,yes,yes,yes,yes,yes,,,yes,yes
10989,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
10990,yes,yes,yes,yes,,,,yes,yes,yes
10991,yes,yes,yes,yes,,,,,,
10993,,,yes,yes,,,,,,
10995,yes,,,,yes,,,,,
10997,,yes,yes,yes,,,,,,
10998,yes,yes,yes,yes,yes,,yes,yes,yes,yes
10999,yes,,,,,,,,yes,yes
11002,yes,,,,,,,,,
11003,yes,yes,yes,yes,,,,,,
11004,yes,,,,yes,yes,yes,yes,yes,yes
11005,yes,yes,yes,yes,yes,,yes,yes,yes,yes
11006,yes,yes,yes,yes,yes,yes,yes,,yes,yes
11007,yes,yes,yes,yes,,,,,,
11009,yes,yes,,yes,,,,,yes,yes
11010,,yes,yes,yes,,,,,,
11016,yes,yes,yes,yes,,,,,,
11018,yes,yes,yes,yes,yes,,,,,
11022,yes,yes,yes,yes,,yes,,,yes,yes
11025,yes,yes,yes,yes,,,,,,
11026,,yes,yes,yes,,,,,,
11027,yes,yes,yes,yes,,,,,yes,yes
11028,,yes,yes,yes,,,,,,
11029,,yes,yes,yes,,,,,,
11032,yes,yes,yes,yes,,,,,,
11037,yes,yes,,,,,,,yes,yes
11041,,yes,yes,yes,,,,,,
11042,yes,,,,,,,,yes,yes
11044,yes,,,,yes,,,,,
11045,yes,,,,,,,,,
11047,yes,yes,yes,yes,,,,,,
11048,yes,yes,yes,yes,,,,,yes,yes
11049,yes,,,,yes,,,,,
11052,yes,yes,,yes,,,,,yes,yes
11053,,yes,yes,yes,,,,,,
11055,yes,,,,yes,,,,,
11056,yes,,,,yes,,,,,
11057,,yes,yes,yes,,,,,,
11058,yes,yes,yes,yes,,,,,yes,yes
11059,yes,yes,yes,yes,yes,,yes,yes,,
11060,yes,yes,yes,yes,yes,yes,yes,,yes,yes
11062,yes,yes,yes,yes,yes,yes,yes,,yes,yes
11065,,yes,yes,yes,,,,,,
11066,,yes,yes,yes,,,,,,
11067,,yes,yes,yes,,,,,,
11068,yes,,,,yes,,,,,
11069,,yes,yes,yes,,,,,,
11070,yes,yes,yes,yes,yes,,yes,yes,yes,yes
11071,yes,yes,yes,yes,,,,,yes,yes
11072,yes,yes,yes,yes,,,,,yes,yes
11073,,yes,yes,yes,,,,,,
11075,,yes,yes,yes,,,,,,
11076,yes,,,,yes,,yes,yes,yes,yes
11077,yes,,,,yes,,,,,
11082,yes,,,,,,,,,
11085,yes,yes,,yes,yes,yes,,,yes,yes
11086,yes,yes,yes,yes,yes,,yes,yes,,yes
11087,yes,yes,yes,yes,yes,yes,yes,yes,,yes
11089,,,,yes,,,,,,
11090,,yes,yes,yes,,,,,,
11092,yes,yes,yes,yes,yes,,yes,yes,yes,yes
11095,yes,yes,yes,yes,,,,,,
11098,yes,yes,yes,yes,yes,,,,,
11099,,yes,yes,yes,,,,,,
11100,yes,yes,yes,yes,,,,,yes,yes
11102,yes,yes,,yes,,,,,yes,yes
11103,,yes,yes,yes,,,,,,
11104,yes,yes,yes,yes,,,,,,
11105,,yes,yes,yes,,,,,,
11106,yes,yes,yes,yes,yes,,yes,yes,yes,yes
11108,yes,yes,yes,yes,,,,,yes,yes
11112,,yes,yes,yes,,,,,,
11114,yes,,,,,,,,yes,yes
11117,yes,yes,yes,yes,,,yes,,,
11120,yes,yes,yes,yes,,,,,yes,yes
11123,,yes,,yes,,,,,,
11127,yes,yes,yes,yes,yes,,yes,yes,yes,yes
11130,yes,yes,yes,yes,,,,,yes,yes
11131,,yes,yes,,,,,,,
11134,yes,yes,yes,yes,yes,yes,,,yes,yes
11136,yes,,,,,yes,,,,
11138,yes,yes,yes,yes,yes,,,,yes,yes
11141,,yes,yes,yes,,,,,,
11143,yes,yes,yes,yes,yes,yes,,,,yes
11144,yes,,,,,,,,yes,yes
11150,yes,yes,yes,yes,yes,,,,,
11151,yes,yes,yes,yes,,,,,yes,yes
11152,yes,,,,yes,,,,,
11153,yes,yes,yes,yes,yes,,yes,,yes,yes
11154,yes,yes,yes,yes,,yes,,,yes,yes
11155,,yes,yes,yes,,,,,,
11159,,yes,yes,yes,,,,,,
11160,,yes,yes,yes,,,,,,
11161,,yes,yes,yes,,,,,,
11163,yes,yes,yes,yes,yes,yes,,,yes,yes
11164,yes,yes,yes,yes,,,,,yes,yes
11166,,yes,yes,yes,,,,,,
11167,yes,yes,yes,yes,,,,,yes,yes
11168,,yes,yes,yes,,,,,,
11169,yes,yes,yes,yes,,yes,,,yes,yes
11172,,yes,yes,yes,,,,,,
11177,yes,yes,yes,yes,,,,,yes,yes
11178,yes,yes,yes,yes,,,,,yes,yes
11184,,yes,yes,yes,,,,,,
11185,yes,,,,,,,,,
11186,,yes,yes,yes,,,,,,
11188,yes,,,,,,,,yes,yes
11189,,yes,yes,yes,,,,,,
11191,yes,,,,,,,,yes,yes
11195,,yes,yes,yes,,,,,,
11196,yes,yes,yes,yes,,,,,yes,yes
11198,yes,yes,,yes,,,,,,
11199,yes,,,,yes,,,,,
